	DmPA_Lucas_cellpellets_IV4	DmPA_Lucas_cellpellets_IV5	DmPA_Lucas_cellpellets_IV6	DmPA_Lucas_cellpellets_IV10	DmPA_Lucas_cellpellets_IV11	DmPA_Lucas_cellpellets_IV12	DmPA_Lucas_cellpellets_IV22	DmPA_Lucas_cellpellets_IV23	DmPA_Lucas_cellpellets_IV24	DmPA_Lucas_cellpellets_IV34	DmPA_Lucas_cellpellets_IV35	DmPA_Lucas_cellpellets_IV36	id_number	mz	rtime	snr	p_genotype	p_treatment	p_tim3_hypoxia	p_tim3_normoxia	p_o2_tim3wt	p_o2_tim3ko
953	17.408101648704875	17.408101648704875	17.408101648704875	17.408101648704875	17.408101648704875	17.408101648704875	19.730023107616933	17.408101648704875	17.408101648704875	17.408101648704875	17.408101648704875	17.408101648704875	F8728	287.9622	396.72	106	0.34343639613791216	0.3434363961379151		0.42264973081037316		0.42264973081037316
954	28.540691214955597	28.85764822490686	28.25267923024535	28.417146598758688	28.43926138745221	28.351864269912	28.76287657928844	29.022538037447063	28.191763311245293	28.611190481551603	28.55518104058121	28.51287719769412	F8742	259.1693	512.41	20	0.3783423872480608	0.4116337835405042	0.015619788944430864	0.7382479430524864	0.48810950797273467	0.7256558924051604
955	17.151682677637975	17.151682677637975	17.151682677637975	17.151682677637975	17.151682677637975	17.151682677637975	17.151682677637975	19.47360284578272	17.151682677637975	17.151682677637975	17.151682677637975	17.151682677637975	F8752	312.6574	363.5	123	0.34343639613791216	0.3434363961379153		0.42264973081037316		0.42264973081037316
956	16.847710026353177	17.819355387933676	18.97355987544798	17.77008927178945	18.157690301272517	16.967276336885863	18.60039315272964	18.023510823192563	18.787637654257296	16.996906654805098	17.730433534366032	17.126234564211664	F8754	259.182	363.89	42	0.7671880294311831	0.10533143599694456	0.4594099192793002	0.4450093230699652	0.7473647758171524	0.02125202141223522
957	18.1884359818592	20.1314650822225	17.74549496642661	20.5902348426125	20.914141580400056	20.206906912654965	19.30341211943982	19.146040136847333	18.583794732254784	19.481991898796828	18.721937388332417	18.20709040129657	F8755	259.182	377.68	57	0.21350034882099378	0.15500986605941303	0.023204375944907055	0.7085602495623657	0.11505832581484116	0.660213256574794
958	18.38658630589408	19.252305052846395	17.75927707801464	15.080952277572017	19.54198556553545	17.40284707197586	18.61867752780153	19.23929294083735	17.914609898076005	18.08406261552133	18.59681713345301	18.28406666440458	F8759	259.182	395.54	11	0.44039480715841184	0.33517519295785747	0.5270030490351347	0.8396869310608358	0.4810230972420255	0.5655750283726043
959	21.779960213895244	21.43501563676017	21.576015627678707	21.70430424234421	21.02447084960168	21.91771326141842	22.39524851746347	20.633651208903903	21.741208935516728	20.75429505665267	21.68891023891453	21.222858060168097	F8763	259.182	428.76	133	0.6034029291688381	0.5189106604730575	0.4396170032296508	0.9905270641537902	0.8792891200294435	0.5708818088652344
960	19.81892138335776	20.038215329918977	20.582037131600703	20.16288506935916	19.89925428905178	20.42408076705406	18.95338880655753	20.162760299587177	20.308655249552903	20.343012785459457	21.148557445386285	20.78540168846903	F8769	312.7081	585.28	155	0.6826913442272009	0.14922586053187356	0.10941835415225261	0.5359079943992259	0.9572936342661809	0.14440659837730588
961	20.17536037225734	20.061410044800496	19.692513722890624	20.00027842096619	15.002953255638989	19.25822126130728	17.64079880043714	17.36597613730421	19.52165901834569	19.21627214581481	17.660642106334095	18.4708927393453	F8775	312.755	382.01	48	0.4475937964804392	0.39544924831623063	0.8412616540966346	0.11129832723903327	0.34863320250134466	0.756150344486929
962	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	18.67915714179674	F8810	259.2091	417.34	321	0.2584977838877519	0.6087170316973567				
963	23.062191375748014	23.056916970795253	22.40952098433735	22.86270727498186	22.44113371497504	22.201809915771715	23.14613937466567	23.588204029618066	23.663519095599064	23.05822742799851	23.019612378980064	23.765153858705883	F8812	259.2268	453.58	39411	0.005882874011695557	0.2116059854995629	0.06885707663919445	0.08779502515123803	0.30608430720802043	0.5645757845002046
